"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Costa Rica","CRI","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48368733370332","8.31340367512988","8.58503249895096","8.60076927052188","9.84907289214016","8.43945526567954","6.75132895761765","6.32038194918677","5.90741447160453","6.02883135729881","6.09201771735034","5.4899452471975","6.12291035409029","4.94300180303096","4.32556595707006","4.12227363949471","4.0580812161243","3.92243503477703","3.86063472756409","3.78650066392884","5.23785030584605","5.74751828609305","",
"Costa Rica","CRI","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336000000","357000000","401000000","466000000","509000000","551000000","434000000","430000000","434000000","481000000","556000000","577000000","751000000","718000000","462000000","533000000","620000000","647000000","649000000","657000000","898000000","1038000000","",
"Costa Rica","CRI","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323000000","336000000","348000000","409000000","447000000","485000000","364000000","345000000","353000000","406000000","470000000","485000000","634000000","593000000","367000000","424000000","400000000","422000000","425000000","450000000","690000000","809000000","",
"Costa Rica","CRI","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","681000000","710000000","742000000","914000000","1098000000","1302000000","1173000000","1161000000","1293000000","1459000000","1671000000","1707000000","2026000000","2283000000","1815000000","1999000000","2423000000","2529000000","2928000000","2996000000","3266000000","3879000000","",
"Costa Rica","CRI","International tourism, expenditures for passenger transport items (current US$)","ST.INT.TRNX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","21000000","53000000","57000000","62000000","66000000","70000000","85000000","81000000","75000000","86000000","92000000","117000000","125000000","95000000","109000000","220000000","225000000","224000000","207000000","208000000","229000000","",
"Costa Rica","CRI","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82000000","87000000","118000000","124000000","158000000","175000000","166000000","131000000","131000000","127000000","139000000","158000000","195000000","250000000","186000000","180000000","223000000","244000000","243000000","141000000","142000000","77000000","",
"Costa Rica","CRI","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6551164049811","19.6046598579216","19.9373873305786","19.7613784989348","20.1954893578087","22.7820027723882","20.5770637725159","19.7688910247476","20.1609426141155","20.072839737741","20.6478613764721","18.8400808311262","20.2020730394068","20.9027277476916","18.5683815732487","17.4124870726636","18.7877942757276","18.3263881553045","20.04995370882","18.9413096506465","19.8763598756152","20.8632095737476","",
"Costa Rica","CRI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763000000","797000000","860000000","1038000000","1256000000","1477000000","1339000000","1292000000","1424000000","1586000000","1810000000","1865000000","2221000000","2533000000","2001000000","2179000000","2646000000","2773000000","3171000000","3137000000","3408000000","3956000000","",
"Costa Rica","CRI","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273000","283000","288000","330000","353000","381000","361000","364000","373000","425000","487000","485000","577000","528000","579000","662000","717000","773000","790000","798000","919000","1036000","",
"Costa Rica","CRI","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785000","781000","811000","943000","1032000","1088000","1131000","1113000","1239000","1453000","1679000","1725000","1980000","2089000","1923000","2100000","2192000","2343000","2428000","2527000","2660000","2925000","",
"Costa Rica","CRI","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","11.7","7.6","","","","","","",
"Costa Rica","CRI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.264","48.177","49.089","50.003","50.917","51.832","52.743","53.653","54.561","55.467","56.367","57.264","58.157","59.052","60.41","61.753","63.08","64.388","65.672","66.935","68.174","69.39","70.575","71.736","72.868","73.946","74.97","75.941","76.862","77.735","78.56",
"Costa Rica","CRI","Urban population","SP.URB.TOTL","456620","474398","492867","513730","540992","568941","597591","626924","656840","687171","717859","748808","780143","811369","838729","867257","897131","928260","960759","994596","1029769","1066319","1104347","1143609","1184720","1240754","1298341","1357522","1418599","1481975","1548090","1616945","1688410","1762146","1837985","1915596","1994999","2075842","2157348","2238302","2318053","2414466","2509150","2602663","2695950","2789642","2884091","2978842","3073636","3167592","3260602","3352273","3441537","3528389","3612950","3695411","3775802","3853972",
"Costa Rica","CRI","Urban population growth (annual %)","SP.URB.GROW","3.794081775138","3.81950966717194","3.81927289470678","4.145847484219","5.17066556941778","5.03722467582046","4.912983539957","4.79187477006887","4.6615136458711","4.51427119231253","4.36900013865315","4.22094379337017","4.09946273464737","3.92457082584078","3.31647062427532","3.34477065929977","3.38665364514542","3.41099721999502","3.44117311235435","3.46130274727022","3.47531596710526","3.48780252642061","3.50416795551661","3.4934841256062","3.53174084274834","4.62127995896441","4.53680363068311","4.45736833125577","4.40087859091133","4.37058927705371","4.36462553765879","4.35166533986699","4.3248691264732","4.27451267913968","4.21374783883994","4.13589385099518","4.06147477230364","3.97233054189134","3.85128350741766","3.68378531166562","3.50100664962512","4.0750535447356","3.84659057301359","3.65911012581564","3.52154952538023","3.41626253039449","3.32965001350019","3.23248620694294","3.13265912208318","3.01104521662964","2.8940163127748","2.77267823102738","2.62795507069093","2.49232189127965","2.36832203174674","2.25671664534723","2.15210308595503","2.04914943190103",
"Costa Rica","CRI","Rural population (% of total population)","SP.RUR.TOTL.ZS","65.746","65.671","65.596","65.394","64.803","64.209","63.61","63.007","62.399","61.788","61.173","60.555","59.932","59.345","58.998","58.651","58.302","57.954","57.604","57.253","56.901","56.55","56.197","55.844","55.458","54.555","53.647","52.736","51.823","50.911","49.997","49.083","48.168","47.257","46.347","45.439","44.533","43.633","42.736","41.843","40.948","39.59","38.247","36.92","35.612","34.328","33.065","31.826","30.61","29.425","28.264","27.132","26.054","25.03","24.059","23.138","22.265","21.44",
"Costa Rica","CRI","Rural population growth (annual %)","SP.RUR.TOTL.ZG","3.46064693021296","3.48690744681817","3.48653276960915","3.25200418194647","2.56965810871124","2.44278976598528","2.31601786481092","2.19580954410598","2.06169554632101","1.91822139281127","1.7721871008084","1.62639149296094","1.49826434205334","1.4859420283062","1.88001229723963","1.91216252348757","1.94941524864408","1.98117561534072","2.00636551598003","2.02569729443441","2.03844928696327","2.05798223245619","2.06886644044476","2.06074612902787","1.96762540675476","0.972704951212314","0.880049421348884","0.798324876588274","0.741227218737442","0.719704256233119","0.708295166525248","0.695230297536769","0.661945788655774","0.622763625664291","0.558777641204402","0.479103408247385","0.400555670067646","0.321010954410086","0.195342919295548","0.02459286707467","-0.18838899465684","-1.57120372870421","-1.803270788679","-1.99827144736871","-2.13782310704257","-2.23039422193857","-2.32387416676761","-2.42086463716154","-2.53099347912279","-2.63048490084609","-2.76318374857272","-2.88047886171191","-2.89488702059681","-2.89261725304518","-2.87511994889668","-2.85203725017029","-2.82336238358684","-2.78229461924288",
"Costa Rica","CRI","Rural population","SP.RUR.TOTL","876420","907519","939718","970780","996049","1020680","1044595","1067786","1090029","1111140","1131007","1149552","1166905","1184374","1206851","1230150","1254366","1279465","1305395","1332108","1359541","1387810","1416821","1446321","1475061","1489479","1502645","1514689","1525958","1536980","1547905","1558704","1569056","1578858","1587705","1595330","1601733","1606883","1610025","1610421","1607390","1582332","1554054","1523308","1491088","1458199","1424703","1390627","1355872","1320671","1284678","1248201","1212585","1178012","1144625","1112441","1081472","1051797",
"Costa Rica","CRI","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5","","","","","95.5","","","","","93.2","","","","","","","","90.4","91","","","","","","",
"Costa Rica","CRI","Completeness of birth registration (%)","SP.REG.BRTH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7","","99.6","","","","",
"Costa Rica","CRI","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","",
"Costa Rica","CRI","Completeness of birth registration, rural (%)","SP.REG.BRTH.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3","","","","","","",
"Costa Rica","CRI","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Population, male (% of total)","SP.POP.TOTL.MA.ZS","50.8559014402429","50.8460361165484","50.8369491771512","50.8287184889941","50.819661465534","50.8095315681769","50.7979308056035","50.7851463017992","50.7713233054816","50.7568465404042","50.7421007283897","50.7273631400511","50.7115640130269","50.6958328197389","50.6793926603594","50.6627437462364","50.6458973099271","50.6289041816274","50.6115882053651","50.5934994851094","50.5746005544692","50.5544750609485","50.5336816377819","50.5130258447339","50.4938013530473","50.4764426785396","50.4611777088099","50.4473897506316","50.4339861521094","50.4194997404729","50.4028596982356","50.383952891534","50.3640564341196","50.342516492782","50.3206225685477","50.298510906094","50.2761252768829","50.2535894625826","50.2320583770486","50.2123952346767","50.1954173846322","50.1809948864066","50.1690411012172","50.1586534476465","50.1490913250941","50.1397180026941","50.1304541969072","50.1214450739393","50.1122244507075","50.1026007793649","50.0922715838283","50.0811220756818","50.0691644954731","50.056837473722","50.0449283133291","50.0337261428878","50.0233876038288","50.0138306665729",
"Costa Rica","CRI","Population, male","SP.POP.TOTL.MA.IN","677930","702650","728283","754557","781119","807679","834197","860661","886909","912766","938153","962988","987378","1011759","1036688","1062604","1089645","1117747","1146937","1177161","1208384","1240672","1274039","1308252","1343025","1378124","1413411","1448955","1485057","1522142","1560470","1600017","1640592","1681945","1723829","1765943","1808297","1850702","1892429","1932536","1970392","2005633","2038470","2069531","2099762","2129855","2160018","2190041","2219725","2248736","2276834","2303969","2330280","2355875","2380925","2405548","2429773","2453563",
